payment_id,order_id,payment_date,payment_method,payment_status,amount_paid_gbp,refund_amount_gbp
1322,1322,2025-12-26 12:00:00,Card,Paid,355.37,0.0
1323,1323,2024-11-02 23:00:00,Google Pay,Paid,962.71,0.0
1324,1324,2024-09-25 13:00:00,Google Pay,Paid,542.97,0.0
1325,1325,2025-01-29 15:00:00,PayPal,Paid,91.15,0.0
1326,1326,2024-08-15 22:00:00,Card,Paid,178.17,0.0
1327,1327,2025-01-25 23:00:00,Card,Paid,93.75,0.0
1328,1328,2024-03-02 20:00:00,PayPal,Paid,92.55,0.0
1329,1329,2024-09-21 17:00:00,Card,Paid,632.44,0.0
1330,1330,2024-02-15 09:00:00,Card,Paid,368.55,0.0
1331,1331,2024-08-16 22:00:00,PayPal,Paid,195.65,0.0
1332,1332,2025-12-10 00:00:00,Apple Pay,Paid,196.29,0.0
1333,1333,2025-08-18 08:00:00,PayPal,Paid,135.63,0.0
1334,1334,2024-02-03 19:00:00,Google Pay,Failed,0.0,0.0
1335,1335,2025-07-18 12:00:00,PayPal,Paid,56.92,0.0
1336,1336,2025-05-29 03:00:00,Buy Now Pay Later,Paid,233.35,0.0
1337,1337,2024-12-01 08:00:00,Buy Now Pay Later,Paid,155.76,0.0
1338,1338,2025-09-30 08:00:00,Apple Pay,Paid,555.04,0.0
1339,1339,2024-03-11 20:00:00,Apple Pay,Failed,0.0,0.0
1340,1340,2024-12-09 21:00:00,Google Pay,Paid,92.54,0.0
1341,1341,2025-02-19 02:00:00,Card,Paid,139.79,0.0
1342,1342,2025-07-21 07:00:00,Card,Paid,82.08,0.0
1343,1343,2024-05-10 16:00:00,Buy Now Pay Later,Paid,192.66,0.0
1344,1344,2024-05-08 00:00:00,Google Pay,Paid,74.28,0.0
1345,1345,2025-04-02 10:00:00,Buy Now Pay Later,Paid,160.73,0.0
1346,1346,2024-11-20 12:00:00,Apple Pay,Paid,250.56,0.0
1347,1347,2024-07-05 01:00:00,Google Pay,Paid,36.8,0.0
1348,1348,2024-12-27 18:00:00,Google Pay,Paid,301.69,0.0
1349,1349,2025-02-08 07:00:00,Apple Pay,Paid,145.22,0.0
1350,1350,2024-09-20 14:00:00,Google Pay,Paid,184.61,0.0
1351,1351,2025-08-27 07:00:00,Google Pay,Paid,55.1,0.0
1352,1352,2024-11-30 14:00:00,Card,Paid,440.41,0.0
1353,1353,2024-07-02 20:00:00,Google Pay,Paid,244.41,0.0
1354,1354,2024-01-13 21:00:00,Buy Now Pay Later,Paid,81.69,0.0
1355,1355,2024-08-30 00:00:00,Buy Now Pay Later,Paid,460.41,0.0
1356,1356,2025-12-05 01:00:00,Apple Pay,Paid,91.6,0.0
1357,1357,2024-04-30 22:00:00,PayPal,Paid,763.77,0.0
1358,1358,2024-07-14 10:00:00,Google Pay,Paid,201.63,0.0
1359,1359,2025-10-02 15:00:00,Google Pay,Paid,90.33,0.0
1360,1360,2025-10-29 17:00:00,PayPal,Paid,371.02,0.0
1361,1361,2025-01-23 09:00:00,Apple Pay,Paid,126.28,0.0
1362,1362,2025-04-23 21:00:00,PayPal,Paid,332.02,0.0
1363,1363,2024-12-02 13:00:00,PayPal,Paid,264.56,0.0
1364,1364,2025-04-17 08:00:00,Buy Now Pay Later,Paid,41.15,0.0
1365,1365,2024-02-26 03:00:00,Google Pay,Paid,366.83,0.0
1366,1366,2024-02-14 08:00:00,Google Pay,Paid,57.92,0.0
1367,1367,2025-10-02 22:00:00,PayPal,Paid,49.16,0.0
1368,1368,2024-03-27 13:00:00,PayPal,Paid,199.43,0.0
1369,1369,2025-09-17 05:00:00,PayPal,Paid,195.18,0.0
1370,1370,2024-08-17 02:00:00,Google Pay,Paid,32.72,0.0
1371,1371,2025-06-09 00:00:00,PayPal,Paid,180.77,0.0
1372,1372,2024-03-31 10:00:00,Google Pay,Paid,109.95,0.0
1373,1373,2025-05-12 22:00:00,Buy Now Pay Later,Paid,113.52,0.0
1374,1374,2024-01-21 18:00:00,Google Pay,Paid,459.06,0.0
1375,1375,2024-03-28 20:00:00,PayPal,Paid,228.59,0.0
1376,1376,2024-01-19 23:00:00,Apple Pay,Paid,473.56,0.0
1377,1377,2025-12-01 17:00:00,PayPal,Paid,76.77,0.0
1378,1378,2024-02-13 17:00:00,Buy Now Pay Later,Partially Refunded,149.92,103.56
1379,1379,2025-06-13 17:00:00,Card,Paid,75.0,0.0
1380,1380,2024-12-29 15:00:00,Card,Paid,133.85,0.0
1381,1381,2024-06-10 16:00:00,Card,Paid,10.68,0.0
1382,1382,2025-12-03 11:00:00,Apple Pay,Paid,180.98,0.0
1383,1383,2025-07-18 13:00:00,PayPal,Paid,156.16,0.0
1384,1384,2024-07-06 04:00:00,Google Pay,Refunded,33.58,33.58
1385,1385,2024-06-11 20:00:00,Card,Paid,233.51,0.0
1386,1386,2024-02-23 05:00:00,Google Pay,Paid,457.99,0.0
1387,1387,2025-07-26 12:00:00,Apple Pay,Paid,159.2,0.0
1388,1388,2024-03-20 10:00:00,Apple Pay,Refunded,141.6,141.6
1389,1389,2025-02-07 12:00:00,Google Pay,Paid,94.47,0.0
1390,1390,2024-07-25 09:00:00,Buy Now Pay Later,Paid,252.18,0.0
1391,1391,2025-10-31 10:00:00,Card,Paid,137.38,0.0
1392,1392,2024-08-21 12:00:00,Apple Pay,Paid,157.93,0.0
1393,1393,2024-09-13 12:00:00,Card,Paid,189.97,0.0
1394,1394,2025-01-23 09:00:00,PayPal,Paid,93.04,0.0
1395,1395,2025-08-26 03:00:00,PayPal,Paid,126.56,0.0
1396,1396,2024-05-28 18:00:00,Google Pay,Paid,445.82,0.0
1397,1397,2024-11-27 08:00:00,Buy Now Pay Later,Paid,52.86,0.0
1398,1398,2024-06-12 15:00:00,Google Pay,Paid,684.47,0.0
1399,1399,2025-04-01 20:00:00,PayPal,Paid,491.64,0.0
1400,1400,2024-12-04 07:00:00,Buy Now Pay Later,Paid,1002.26,0.0
1401,1401,2024-12-16 08:00:00,Google Pay,Paid,109.58,0.0
1402,1402,2024-10-03 15:00:00,Apple Pay,Paid,425.52,0.0
1403,1403,2025-12-26 07:00:00,Google Pay,Paid,80.9,0.0
1404,1404,2024-04-27 18:00:00,Apple Pay,Paid,279.89,0.0
1405,1405,2025-12-21 12:00:00,PayPal,Paid,504.97,0.0
1406,1406,2024-01-24 11:00:00,Apple Pay,Paid,365.5,0.0
1407,1407,2024-10-30 12:00:00,Apple Pay,Paid,249.71,0.0
1408,1408,2025-12-15 03:00:00,Apple Pay,Paid,107.81,0.0
1409,1409,2024-01-24 19:00:00,PayPal,Paid,270.69,0.0
1410,1410,2024-04-27 18:00:00,PayPal,Paid,278.02,0.0
1411,1411,2024-02-26 08:00:00,Card,Paid,503.87,0.0
1412,1412,2024-01-30 21:00:00,Google Pay,Paid,228.28,0.0
1413,1413,2024-09-23 18:00:00,Buy Now Pay Later,Paid,295.58,0.0
1414,1414,2024-09-22 09:00:00,Apple Pay,Paid,283.9,0.0
1415,1415,2024-12-30 12:00:00,PayPal,Paid,231.13,0.0
1416,1416,2025-04-16 19:00:00,Apple Pay,Paid,141.97,0.0
1417,1417,2025-04-18 19:00:00,Google Pay,Paid,126.07,0.0
1418,1418,2024-09-10 00:00:00,Apple Pay,Refunded,57.31,57.31
1419,1419,2024-11-27 00:00:00,PayPal,Paid,239.75,0.0
1420,1420,2025-01-05 08:00:00,Google Pay,Paid,28.41,0.0
1421,1421,2025-03-19 08:00:00,Google Pay,Failed,0.0,0.0
1422,1422,2024-11-16 15:00:00,Buy Now Pay Later,Paid,21.95,0.0
1423,1423,2025-11-20 04:00:00,Card,Paid,335.21,0.0
1424,1424,2024-03-30 08:00:00,Buy Now Pay Later,Paid,651.26,0.0
1425,1425,2025-12-19 10:00:00,Card,Paid,222.79,0.0
1426,1426,2025-05-18 08:00:00,Card,Paid,64.22,0.0
1427,1427,2024-07-23 04:00:00,Apple Pay,Paid,333.04,0.0
1428,1428,2025-05-08 09:00:00,Google Pay,Paid,177.4,0.0
1429,1429,2025-07-23 11:00:00,Apple Pay,Paid,54.02,0.0
1430,1430,2025-04-30 07:00:00,Card,Paid,41.15,0.0
1431,1431,2025-03-10 15:00:00,Card,Paid,526.26,0.0
1432,1432,2024-01-07 07:00:00,Card,Paid,581.32,0.0
1433,1433,2024-05-09 15:00:00,Card,Paid,111.59,0.0
1434,1434,2024-11-13 07:00:00,Card,Paid,413.24,0.0
1435,1435,2025-04-11 10:00:00,Card,Paid,78.12,0.0
1436,1436,2025-12-15 19:00:00,Card,Paid,74.04,0.0
1437,1437,2024-02-12 18:00:00,Card,Paid,387.58,0.0
1438,1438,2024-08-18 19:00:00,Buy Now Pay Later,Paid,33.0,0.0
1439,1439,2025-09-23 22:00:00,PayPal,Paid,69.38,0.0
1440,1440,2025-12-14 00:00:00,Google Pay,Paid,84.9,0.0
1441,1441,2025-09-17 04:00:00,Apple Pay,Paid,95.58,0.0
1442,1442,2025-12-15 23:00:00,Google Pay,Paid,404.69,0.0
1443,1443,2024-08-23 16:00:00,PayPal,Paid,203.58,0.0
1444,1444,2025-06-13 19:00:00,Google Pay,Paid,14.59,0.0
1445,1445,2024-10-12 19:00:00,Card,Paid,189.11,0.0
1446,1446,2024-06-16 04:00:00,PayPal,Paid,289.15,0.0
1447,1447,2024-03-21 04:00:00,Card,Paid,504.71,0.0
1448,1448,2025-05-29 13:00:00,Card,Paid,147.39,0.0
1449,1449,2024-05-19 06:00:00,PayPal,Paid,107.18,0.0
1450,1450,2024-10-09 23:00:00,Apple Pay,Paid,509.55,0.0
1451,1451,2025-04-25 23:00:00,Apple Pay,Paid,133.4,0.0
1452,1452,2024-09-13 19:00:00,PayPal,Paid,307.26,0.0
1453,1453,2024-09-13 13:00:00,Google Pay,Paid,333.71,0.0
1454,1454,2025-09-07 07:00:00,PayPal,Paid,125.78,0.0
1455,1455,2024-01-14 06:00:00,Google Pay,Paid,73.09,0.0
1456,1456,2025-07-07 03:00:00,Apple Pay,Paid,252.93,0.0
1457,1457,2024-05-02 23:00:00,Card,Paid,62.49,0.0
1458,1458,2025-09-06 15:00:00,Google Pay,Paid,211.0,0.0
1459,1459,2025-07-29 14:00:00,Card,Paid,92.03,0.0
1460,1460,2025-11-13 01:00:00,Buy Now Pay Later,Paid,947.35,0.0
1461,1461,2025-07-30 13:00:00,Card,Failed,0.0,0.0
1462,1462,2024-02-16 00:00:00,PayPal,Paid,121.66,0.0
1463,1463,2025-09-25 20:00:00,Card,Paid,170.88,0.0
1464,1464,2025-09-17 14:00:00,Google Pay,Paid,86.24,0.0
1465,1465,2025-06-23 08:00:00,Apple Pay,Paid,174.25,0.0
1466,1466,2025-06-01 19:00:00,PayPal,Paid,77.19,0.0
1467,1467,2024-12-01 14:00:00,Buy Now Pay Later,Paid,152.66,0.0
1468,1468,2025-05-06 12:00:00,Card,Refunded,181.01,181.01
1469,1469,2024-04-03 23:00:00,Card,Paid,317.82,0.0
1470,1470,2024-08-02 23:00:00,Apple Pay,Paid,315.08,0.0
1471,1471,2024-12-09 17:00:00,Google Pay,Paid,119.01,0.0
1472,1472,2024-05-24 15:00:00,Apple Pay,Paid,347.25,0.0
1473,1473,2024-07-11 18:00:00,Apple Pay,Paid,223.52,0.0
1474,1474,2025-02-11 01:00:00,Card,Paid,428.34,0.0
1475,1475,2025-08-26 04:00:00,Buy Now Pay Later,Paid,42.19,0.0
1476,1476,2024-11-20 01:00:00,Apple Pay,Paid,215.45,0.0
1477,1477,2024-08-02 13:00:00,PayPal,Failed,0.0,0.0
1478,1478,2025-12-08 11:00:00,Google Pay,Paid,50.26,0.0
1479,1479,2024-07-03 01:00:00,PayPal,Paid,167.34,0.0
1480,1480,2025-12-13 22:00:00,Apple Pay,Paid,453.07,0.0
1481,1481,2025-12-07 12:00:00,Google Pay,Paid,180.78,0.0
1482,1482,2025-12-26 01:00:00,Buy Now Pay Later,Paid,16.49,0.0
1483,1483,2025-04-14 10:00:00,Buy Now Pay Later,Paid,317.13,0.0
1484,1484,2024-09-16 23:00:00,Apple Pay,Paid,95.42,0.0
1485,1485,2025-02-11 10:00:00,Apple Pay,Paid,25.63,0.0
1486,1486,2024-12-31 13:00:00,Google Pay,Failed,0.0,1.59
1487,1487,2025-06-03 09:00:00,Apple Pay,Paid,17.91,0.0
1488,1488,2025-12-11 11:00:00,Apple Pay,Paid,301.32,0.0
1489,1489,2024-10-02 15:00:00,Google Pay,Paid,613.53,0.0
1490,1490,2024-03-31 18:00:00,PayPal,Paid,76.16,0.0
1491,1491,2024-09-17 16:00:00,Card,Paid,53.34,0.0
1492,1492,2025-12-06 17:00:00,Google Pay,Paid,332.79,0.0
1493,1493,2024-04-15 08:00:00,Card,Paid,786.3,0.0
1494,1494,2024-12-15 09:00:00,PayPal,Paid,804.96,0.0
1495,1495,2024-03-04 23:00:00,Apple Pay,Paid,92.54,0.0
1496,1496,2025-03-05 15:00:00,Buy Now Pay Later,Paid,226.66,0.0
1497,1497,2025-12-01 04:00:00,Apple Pay,Paid,143.65,0.0
1498,1498,2024-09-13 02:00:00,Buy Now Pay Later,Paid,229.12,0.0
1499,1499,2024-03-13 12:00:00,Card,Paid,64.98,0.0
1500,1500,2025-07-03 03:00:00,Card,Paid,567.39,0.0
1501,1501,2024-09-04 10:00:00,PayPal,Paid,394.64,0.0
1502,1502,2025-10-02 11:00:00,Apple Pay,Paid,256.67,0.0
1503,1503,2024-09-18 09:00:00,Card,Paid,302.88,0.0
1504,1504,2024-10-17 03:00:00,PayPal,Partially Refunded,196.56,64.4
1505,1505,2025-11-10 09:00:00,Apple Pay,Paid,62.67,0.0
1506,1506,2025-04-02 11:00:00,Apple Pay,Paid,489.15,0.0
1507,1507,2024-09-10 11:00:00,Apple Pay,Paid,153.26,0.0
1508,1508,2025-12-03 01:00:00,Buy Now Pay Later,Paid,255.49,0.0
1509,1509,2024-04-13 05:00:00,Apple Pay,Paid,361.67,0.0
1510,1510,2025-10-27 03:00:00,Card,Paid,351.83,0.0
1511,1511,2024-04-07 21:00:00,PayPal,Paid,538.11,0.0
1512,1512,2024-04-16 22:00:00,Apple Pay,Paid,153.06,0.0
1513,1513,2024-03-21 19:00:00,PayPal,Paid,89.74,0.0
1514,1514,2024-08-06 23:00:00,PayPal,Paid,475.69,0.0
1515,1515,2025-08-04 01:00:00,Card,Paid,407.88,0.0
1516,1516,2025-10-08 01:00:00,Google Pay,Paid,394.75,0.0
1517,1517,2024-07-05 03:00:00,PayPal,Paid,149.22,0.0
1518,1518,2024-11-20 15:00:00,Buy Now Pay Later,Paid,32.37,0.0
1519,1519,2024-12-30 19:00:00,Google Pay,Paid,100.84,0.0
1520,1520,2024-08-05 10:00:00,Google Pay,Paid,92.87,0.0
1521,1521,2024-10-17 20:00:00,Buy Now Pay Later,Paid,245.29,0.0
1522,1522,2024-11-15 17:00:00,Apple Pay,Paid,53.92,0.0
1523,1523,2025-07-26 09:00:00,Card,Paid,214.77,0.0
1524,1524,2025-10-11 23:00:00,Card,Partially Refunded,543.01,409.8
1525,1525,2025-12-18 14:00:00,Card,Paid,340.84,0.0
1526,1526,2024-08-17 21:00:00,Apple Pay,Paid,21.84,0.0
1527,1527,2024-02-05 04:00:00,Buy Now Pay Later,Paid,452.45,0.0
1528,1528,2025-12-18 16:00:00,PayPal,Paid,91.24,0.0
1529,1529,2025-02-03 13:00:00,Google Pay,Refunded,84.12,84.12
1530,1530,2024-09-10 15:00:00,PayPal,Refunded,143.85,143.85
1531,1531,2025-04-16 00:00:00,Buy Now Pay Later,Paid,86.21,0.0
1532,1532,2024-06-13 13:00:00,Buy Now Pay Later,Paid,84.19,0.0
1533,1533,2025-10-21 09:00:00,PayPal,Paid,297.11,0.0
1534,1534,2024-12-22 06:00:00,Card,Paid,819.58,0.0
1535,1535,2025-01-17 12:00:00,Google Pay,Failed,0.0,0.0
1536,1536,2024-06-19 04:00:00,Google Pay,Paid,258.45,0.0
1537,1537,2024-11-25 12:00:00,PayPal,Paid,31.32,0.0
1538,1538,2024-08-10 13:00:00,Google Pay,Paid,218.12,0.0
1539,1539,2025-11-24 00:00:00,PayPal,Paid,221.74,0.0
1540,1540,2025-12-01 22:00:00,PayPal,Paid,86.97,0.0
1541,1541,2025-01-17 21:00:00,Apple Pay,Paid,264.97,0.0
1542,1542,2024-11-07 11:00:00,Apple Pay,Paid,631.68,0.0
1543,1543,2025-11-04 05:00:00,Google Pay,Paid,77.98,0.0
1544,1544,2024-10-22 23:00:00,Google Pay,Paid,961.47,0.0
1545,1545,2025-09-14 10:00:00,Card,Paid,301.5,0.0
1546,1546,2025-08-31 17:00:00,Card,Paid,291.99,0.0
1547,1547,2024-01-24 07:00:00,Buy Now Pay Later,Paid,278.62,0.0
1548,1548,2025-07-02 23:00:00,PayPal,Paid,180.88,0.0
1549,1549,2025-05-25 22:00:00,Google Pay,Paid,82.02,0.0
1550,1550,2024-12-26 14:00:00,PayPal,Paid,539.37,0.0
1551,1551,2024-09-23 23:00:00,Card,Paid,50.39,0.0
1552,1552,2024-06-03 20:00:00,Buy Now Pay Later,Paid,61.59,0.0
1553,1553,2025-10-01 04:00:00,PayPal,Paid,48.05,0.0
1554,1554,2025-12-26 15:00:00,Apple Pay,Failed,0.0,0.0
1555,1555,2024-08-30 21:00:00,Card,Paid,24.26,0.0
1556,1556,2024-01-05 16:00:00,Buy Now Pay Later,Paid,48.07,0.0
1557,1557,2024-11-30 10:00:00,Apple Pay,Paid,123.56,0.0
1558,1558,2024-12-11 00:00:00,Card,Paid,207.85,0.0
1559,1559,2025-11-19 06:00:00,Card,Paid,242.02,0.0
1560,1560,2025-09-28 14:00:00,PayPal,Paid,160.99,0.0
1561,1561,2025-04-23 00:00:00,Buy Now Pay Later,Paid,52.72,0.0
1562,1562,2025-11-10 10:00:00,Card,Paid,134.38,0.0
1563,1563,2024-08-27 23:00:00,PayPal,Paid,49.16,0.0
1564,1564,2025-02-19 03:00:00,Buy Now Pay Later,Paid,119.46,0.0
1565,1565,2025-02-18 13:00:00,Apple Pay,Paid,264.37,0.0
1566,1566,2025-11-24 01:00:00,Apple Pay,Refunded,61.16,61.16
1567,1567,2024-05-31 20:00:00,PayPal,Failed,0.0,0.0
1568,1568,2025-07-10 07:00:00,Buy Now Pay Later,Paid,83.56,0.0
1569,1569,2025-11-10 15:00:00,Card,Paid,341.38,0.0
1570,1570,2025-12-06 15:00:00,PayPal,Paid,153.17,0.0
1571,1571,2024-07-23 11:00:00,Apple Pay,Paid,33.52,0.0
1572,1572,2025-01-17 09:00:00,Buy Now Pay Later,Paid,155.56,0.0
1573,1573,2024-04-11 07:00:00,Buy Now Pay Later,Refunded,309.92,309.92
1574,1574,2025-11-17 04:00:00,Buy Now Pay Later,Paid,175.46,0.0
1575,1575,2024-01-24 22:00:00,Google Pay,Paid,68.76,0.0
1576,1576,2024-09-03 14:00:00,Card,Failed,0.0,0.0
1577,1577,2024-01-03 06:00:00,Apple Pay,Paid,342.23,0.0
1578,1578,2025-12-08 23:00:00,Google Pay,Paid,282.84,0.0
1579,1579,2025-12-04 06:00:00,Buy Now Pay Later,Paid,903.7,0.0
1580,1580,2024-04-12 22:00:00,Google Pay,Paid,275.58,0.0
1581,1581,2025-05-18 15:00:00,Apple Pay,Paid,14.45,0.0
1582,1582,2024-06-02 19:00:00,Buy Now Pay Later,Paid,237.98,0.0
1583,1583,2024-12-15 11:00:00,Buy Now Pay Later,Paid,52.31,0.0
1584,1584,2025-05-13 14:00:00,Card,Paid,458.74,0.0
1585,1585,2025-10-11 10:00:00,Card,Paid,14.99,0.0
1586,1586,2024-11-20 16:00:00,Google Pay,Paid,308.79,0.0
1587,1587,2024-09-20 03:00:00,PayPal,Paid,630.66,0.0
1588,1588,2025-01-27 14:00:00,Card,Paid,128.64,0.0
1589,1589,2024-02-24 06:00:00,Card,Paid,648.95,0.0
1590,1590,2024-01-26 14:00:00,Card,Paid,165.88,0.0
1591,1591,2025-12-15 21:00:00,PayPal,Paid,371.51,0.0
1592,1592,2025-06-06 22:00:00,Card,Paid,460.62,0.0
1593,1593,2025-10-27 21:00:00,Google Pay,Paid,211.29,0.0
1594,1594,2024-02-17 07:00:00,Apple Pay,Paid,73.72,0.0
1595,1595,2024-06-20 14:00:00,Apple Pay,Paid,388.52,0.0
1596,1596,2025-05-11 02:00:00,Card,Paid,103.93,0.0
1597,1597,2024-06-30 00:00:00,Google Pay,Paid,406.28,0.0
1598,1598,2025-07-10 20:00:00,Google Pay,Paid,186.11,0.0
1599,1599,2025-02-26 09:00:00,Google Pay,Paid,130.48,0.0
1600,1600,2024-03-27 18:00:00,Google Pay,Paid,127.73,0.0
1601,1601,2024-11-25 00:00:00,Apple Pay,Paid,499.58,0.0
1602,1602,2024-07-10 02:00:00,Apple Pay,Paid,421.88,0.0
1603,1603,2024-07-28 13:00:00,PayPal,Paid,696.67,0.0
1604,1604,2025-07-05 03:00:00,Card,Paid,26.07,0.0
1605,1605,2024-07-04 10:00:00,PayPal,Paid,83.93,0.0
1606,1606,2024-08-07 06:00:00,Apple Pay,Paid,45.1,0.0
1607,1607,2024-01-25 05:00:00,Apple Pay,Paid,162.82,0.0
1608,1608,2025-05-14 04:00:00,PayPal,Paid,109.06,0.0
1609,1609,2024-07-02 13:00:00,Apple Pay,Paid,331.5,0.0
1610,1610,2025-09-27 17:00:00,Apple Pay,Paid,169.84,0.0
1611,1611,2025-05-02 22:00:00,Apple Pay,Paid,108.4,0.0
1612,1612,2025-12-28 13:00:00,Apple Pay,Failed,0.0,0.0
1613,1613,2024-06-10 12:00:00,Apple Pay,Paid,95.42,0.0
1614,1614,2025-07-28 22:00:00,Buy Now Pay Later,Refunded,15.36,15.36
1615,1615,2025-10-03 03:00:00,Buy Now Pay Later,Paid,70.92,0.0
1616,1616,2024-11-21 17:00:00,Card,Paid,220.2,0.0
1617,1617,2024-01-29 21:00:00,Buy Now Pay Later,Paid,82.75,0.0
1618,1618,2024-05-29 08:00:00,Buy Now Pay Later,Paid,104.36,0.0
1619,1619,2025-08-02 04:00:00,PayPal,Paid,139.63,0.0
1620,1620,2024-09-02 04:00:00,Google Pay,Paid,654.01,0.0
1621,1621,2025-10-16 22:00:00,Card,Paid,58.56,0.0
1622,1622,2024-12-09 15:00:00,Apple Pay,Paid,29.17,0.0
1623,1623,2024-05-29 19:00:00,Card,Paid,123.68,0.0
1624,1624,2024-09-09 05:00:00,Google Pay,Paid,68.51,0.0
1625,1625,2024-07-11 13:00:00,Google Pay,Paid,417.3,0.0
1626,1626,2024-04-10 20:00:00,Google Pay,Paid,173.16,0.0
1627,1627,2025-10-27 07:00:00,Apple Pay,Paid,583.63,0.0
1628,1628,2025-12-26 16:00:00,PayPal,Paid,58.96,0.0
1629,1629,2025-11-07 14:00:00,Card,Paid,1158.7,0.0
1630,1630,2024-05-29 09:00:00,Apple Pay,Paid,30.5,0.0
1631,1631,2025-07-24 21:00:00,Google Pay,Paid,591.85,0.0
1632,1632,2024-01-28 20:00:00,PayPal,Paid,252.41,0.0
1633,1633,2025-08-19 17:00:00,PayPal,Paid,92.39,0.0
1634,1634,2024-03-14 17:00:00,Buy Now Pay Later,Paid,255.63,0.0
1635,1635,2025-10-23 01:00:00,Apple Pay,Refunded,401.64,401.64
1636,1636,2025-01-01 21:00:00,Buy Now Pay Later,Paid,107.83,0.0
1637,1637,2025-06-13 05:00:00,Apple Pay,Paid,118.98,0.0
1638,1638,2025-06-29 03:00:00,Google Pay,Paid,526.92,0.0
1639,1639,2024-07-13 06:00:00,Google Pay,Paid,528.98,0.0
1640,1640,2025-04-15 10:00:00,Buy Now Pay Later,Paid,585.89,0.0
1641,1641,2025-12-24 09:00:00,Apple Pay,Paid,153.83,0.0
1642,1642,2025-11-10 06:00:00,Google Pay,Paid,98.34,0.0
1643,1643,2024-09-29 16:00:00,Apple Pay,Paid,17.83,0.0
1644,1644,2024-08-29 23:00:00,PayPal,Paid,162.2,0.0
1645,1645,2024-11-15 13:00:00,Buy Now Pay Later,Paid,353.7,0.0
1646,1646,2025-10-16 11:00:00,Card,Paid,161.65,0.0
1647,1647,2025-02-06 04:00:00,Card,Paid,475.37,0.0
1648,1648,2025-10-12 14:00:00,Card,Failed,0.0,0.0
1649,1649,2025-02-14 21:00:00,Google Pay,Paid,114.95,0.0
1650,1650,2025-09-02 07:00:00,Card,Paid,148.66,0.0
1651,1651,2024-08-28 11:00:00,Apple Pay,Paid,531.73,0.0
1652,1652,2024-03-21 02:00:00,Google Pay,Paid,30.62,0.0
1653,1653,2024-10-27 01:00:00,Card,Paid,113.23,0.0
1654,1654,2025-10-07 23:00:00,Apple Pay,Refunded,98.18,98.18
1655,1655,2024-10-24 19:00:00,Google Pay,Paid,73.99,0.0
1656,1656,2025-09-03 01:00:00,Card,Paid,253.27,0.0
1657,1657,2024-11-25 05:00:00,Card,Paid,425.71,0.0
1658,1658,2024-03-21 12:00:00,Buy Now Pay Later,Paid,454.57,0.0
1659,1659,2024-12-02 13:00:00,Buy Now Pay Later,Paid,599.42,0.0
1660,1660,2024-04-03 11:00:00,Buy Now Pay Later,Paid,74.12,0.0
1661,1661,2024-01-04 10:00:00,Google Pay,Paid,277.72,0.0
1662,1662,2024-05-30 15:00:00,Card,Paid,63.5,0.0
1663,1663,2024-06-25 12:00:00,Buy Now Pay Later,Paid,35.26,0.0
1664,1664,2025-01-12 00:00:00,Card,Paid,47.32,0.0
1665,1665,2024-04-30 05:00:00,Google Pay,Paid,56.29,0.0
1666,1666,2024-05-29 14:00:00,Apple Pay,Paid,128.91,0.0
1667,1667,2025-12-09 00:00:00,,Paid,289.11,0.0
1668,1668,2024-06-04 08:00:00,Google Pay,Paid,52.85,0.0
1669,1669,2024-07-18 10:00:00,Card,Refunded,296.01,296.01
1670,1670,2024-09-05 03:00:00,PayPal,Refunded,245.94,245.94
1671,1671,2024-05-10 20:00:00,Google Pay,Paid,71.48,0.0
1672,1672,2025-03-13 21:00:00,Buy Now Pay Later,Paid,713.38,0.0
1673,1673,2025-05-05 02:00:00,Google Pay,Paid,80.87,17.64
1674,1674,2024-01-27 17:00:00,PayPal,Paid,47.43,0.0
1675,1675,2024-03-12 19:00:00,Buy Now Pay Later,Paid,386.97,0.0
1676,1676,2025-10-15 21:00:00,Apple Pay,Paid,99.45,0.0
1677,1677,2024-02-09 04:00:00,Google Pay,Paid,182.25,0.0
1678,1678,2024-11-26 00:00:00,PayPal,Paid,229.91,0.0
1679,1679,2025-10-07 07:00:00,PayPal,Paid,17.54,0.0
1680,1680,2024-07-24 10:00:00,Apple Pay,Paid,147.3,0.0
1681,1681,2024-11-10 09:00:00,Card,Paid,240.6,0.0
1682,1682,2024-05-13 10:00:00,PayPal,Paid,163.19,0.0
1683,1683,2025-11-21 09:00:00,Buy Now Pay Later,Paid,375.3,0.0
1684,1684,2024-05-09 21:00:00,Buy Now Pay Later,Paid,169.61,0.0
1685,1685,2025-09-10 21:00:00,Apple Pay,Paid,328.1,0.0
1686,1686,2025-05-28 05:00:00,Card,Paid,74.85,0.0
1687,1687,2025-06-18 10:00:00,Google Pay,Paid,196.06,0.0
1688,1688,2025-06-11 02:00:00,Google Pay,Paid,73.09,0.0
1689,1689,2025-10-26 11:00:00,PayPal,Paid,156.62,0.0
1690,1690,2024-10-03 04:00:00,Card,Paid,194.75,0.0
1691,1691,2024-10-30 02:00:00,Google Pay,Paid,93.54,0.0
1692,1692,2025-01-10 11:00:00,Buy Now Pay Later,Paid,71.71,0.0
1693,1693,2024-02-28 01:00:00,PayPal,Paid,113.82,0.0
1694,1694,2024-06-18 16:00:00,Apple Pay,Refunded,144.77,144.77
1695,1695,2024-04-11 11:00:00,Card,Paid,379.88,0.0
1696,1696,2024-05-13 08:00:00,PayPal,Paid,33.22,0.0
